Country;Year;Total
Uzbekistan;2007;2193087383
Uzbekistan;2008;2241962239
Uzbekistan;2009;2170314495
Uzbekistan;2010;217395961
Uzbekistan;2011;2304853496
Uzbekistan;2012;2377777428
Vanuatu;1990;0543806526
Vanuatu;1991;0492045162
Vanuatu;1992;0513697799
Vanuatu;1993;0538210435
Vanuatu;1994;0544153071
Vanuatu;1995;0547135707
Vanuatu;1996;0568789787
Vanuatu;1997;0576587867
Vanuatu;1998;0576147946
Vanuatu;1999;0576702026
Vanuatu;2000;0554532106
Vanuatu;2001;054466835
Vanuatu;2002;0547092594
Vanuatu;2003;0557746839
Vanuatu;2004;0542727083
Vanuatu;2005;0554275327
Vanuatu;2006;0391954108
Vanuatu;2007;050929289
Vanuatu;2008;0512245671
Vanuatu;2009;0512090452
Vanuatu;2010;0525177234
Vanuatu;2011;0566501961
Vanuatu;2012;0597202689
Venezuela;1990;2935557003
Venezuela;1991;2920740181
Venezuela;1992;2944391879
Venezuela;1993;3010078116
Venezuela;1994;3040896994
Venezuela;1995;3139099671
Venezuela;1996;3275854465
Venezuela;1997;3345874258
Venezuela;1998;3387767631
Venezuela;1999;3213177165
Venezuela;2000;3330653018
Venezuela;2001;3443601949
Venezuela;2002;3396207719
Venezuela;2003;3350117129
Venezuela;2004;336057746
Venezuela;2005;364097703
Venezuela;2006;3508333728
Venezuela;2007;3502783525
Venezuela;2008;3876656622
Venezuela;2009;385179108
Venezuela;2010;3915631277
Venezuela;2011;3722704837
Venezuela;2012;3967376293
Vietnam;1990;9309593912
Vietnam;1991;2423056718
Vietnam;1992;2835882723
Vietnam;1993;3512973129
Vietnam;1994;4165003934
Vietnam;1995;480748214
Vietnam;1996;5648588805
Vietnam;1997;6439388271
Vietnam;1998;7558562936
Vietnam;1999;7956324601
Vietnam;2000;8781207867
Vietnam;2001;1144404437
Vietnam;2002;1304899347
Vietnam;2003;1407069678
Vietnam;2004;1611582388
Vietnam;2005;1714985678
Vietnam;2006;1728961789
Vietnam;2007;186918786
Vietnam;2008;1980889031
Vietnam;2009;2191656481
Vietnam;2010;2378239312
Vietnam;2011;2423147885
Vietnam;2012;2511827347
World;1990;3393721432
World;1991;3328059763
World;1992;3329526431
World;1993;3340857548
World;1994;3362893115
World;1995;3430997387
World;1996;3498005164
World;1997;3541270247
World;1998;3568394669
World;1999;3582867602
World;2000;3667971736
World;2001;3736603728
World;2002;3812323356
World;2003;3944947109
World;2004;4084106103
World;2005;4200097215
World;2006;4277940812
World;2007;4391581001
World;2008;4437242347
World;2009;4400255874
World;2010;457477099
World;2011;4690571681
World;2012;4759855416
Yemen;1990;1211775463
Yemen;1991;1355034061
Yemen;1992;1430939659
Yemen;1993;1342712057
Yemen;1994;1378573455
Yemen;1995;1530552453
Yemen;1996;1569460557
Yemen;1997;1678978061
Yemen;1998;1793671365
Yemen;1999;1952020669
Yemen;2000;2043217773
Yemen;2001;2196843001
Yemen;2002;2212340629
Yemen;2003;2494178857
Yemen;2004;2615339885
Yemen;2005;2718606313
Yemen;2006;2743161214
Yemen;2007;3023519515
Yemen;2008;3113517616
Yemen;2009;3316909317
Yemen;2010;3539646818
Yemen;2011;3109595639
Yemen;2012;298396146
Zambia;1990;1162613977
Zambia;1991;1161326992
Zambia;1992;1158177046
Zambia;1993;1149416761
Zambia;1994;1138164036
Zambia;1995;113092847
Zambia;1996;1159698561
Zambia;1997;1120406252
Zambia;1998;1134515583
Zambia;1999;1074191093
Zambia;2000;1090545824
Zambia;2001;1089638041
Zambia;2002;1073467258
Zambia;2003;1130240774
Zambia;2004;1188943711
Zambia;2005;1283845588
Zambia;2006;1166617805
Zambia;2007;1161598002
Zambia;2008;1202766099
Zambia;2009;1132465135
Zambia;2010;1216855732
Zambia;2011;1202692463
Zambia;2012;1198056213
Zimbabwe;1990;7069649908
Zimbabwe;1991;7104973828
Zimbabwe;1992;7174088148
Zimbabwe;1993;6847793468
Zimbabwe;1994;6768915188
Zimbabwe;1995;6726259308
Zimbabwe;1996;6858882786
Zimbabwe;1997;6765183264
Zimbabwe;1998;6862634141
Zimbabwe;1999;7063437419
Zimbabwe;2000;6770173297
Zimbabwe;2001;6825351689
Zimbabwe;2002;6477053081
Zimbabwe;2003;6243615074
Zimbabwe;2004;6260195866
Zimbabwe;2005;6273541658
Zimbabwe;2006;6208435681
Zimbabwe;2007;6228782105
Zimbabwe;2008;6089078928
Zimbabwe;2009;6175361151
Zimbabwe;2010;6261949574
Zimbabwe;2011;6368358202
Zimbabwe;2012;629284283
